wikidata_id,label_en,label_sv,category
Q10498258,,Foss landskommun,Administrative_Entity
Q10498345,,Fotskäls landskommun,Administrative_Entity
Q10498750,,Fredrika kommun,Administrative_Entity
Q10498771,Fredrikshamn Redoubt,Fredrikshamns skans,Administrative_Entity
Q10498778,Fredriksskans,Fredriksskans,Administrative_Entity
Q10498788,,Fredsbergs landskommun,Administrative_Entity
Q10498913,,Fresta landskommun,Administrative_Entity
Q10498998,,Fridene landskommun,Administrative_Entity
Q10499030,Fridlevstad municipality,Fridlevstads kommun,Administrative_Entity
Q10499072,,Friels landskommun,Administrative_Entity
Q10499115,,Friggeråkers landskommun,Administrative_Entity
Q10499177,,Frillestads landskommun,Administrative_Entity
Q10499183,,Frillesås landskommun,Administrative_Entity
Q10499198,,Frinnaryds landskommun,Administrative_Entity
Q10499287,,Fritsla landskommun,Administrative_Entity
Q10499432,,Frosta och Eslövs domsagas tingslag,Administrative_Entity
Q10499455,,Fru Alstads landskommun,Administrative_Entity
Q10499511,,Frustuna landskommun,Administrative_Entity
Q10499550,,Fryele landskommun,Administrative_Entity
Q10499566,,Frykeruds landskommun,Administrative_Entity
Q10499579,,Fryksände landskommun,Administrative_Entity
Q10499618,,Främmestads landskommun,Administrative_Entity
Q10499623,,Frändefors kommun,Administrative_Entity
Q10499632,,Fränninge landskommun,Administrative_Entity
Q10499692,,Fröderyds landskommun,Administrative_Entity
Q10499697,,Frödinge landskommun,Administrative_Entity
Q10499706,,Fröjels landskommun,Administrative_Entity
Q10499711,Fröjereds Municipality,Fröjereds kommun,Administrative_Entity
Q10499731,Frökind's municipality,Frökinds kommun,Administrative_Entity
Q10499740,Frölunda torg,Frölunda torg,Administrative_Entity
Q10499757,,Fröskogs landskommun,Administrative_Entity
Q10499764,Fröslunda country municipality,Fröslunda landskommun,Administrative_Entity
Q10499769,,Frösthults landskommun,Administrative_Entity
Q10499783,,Frösve landskommun,Administrative_Entity
Q10499795,,Frösåkers landskommun,Administrative_Entity
Q10499799,Frösö Rural Municipality,Frösö landskommun,Administrative_Entity
Q10499802,Frösö skans,Frösö skans,Administrative_Entity
Q10499814,,Frötuna och Länna skeppslag,Administrative_Entity
Q10499813,,Frötuna landskommun,Administrative_Entity
Q10499838,,Fuglie landskommun,Administrative_Entity
Q10499935,,Fullestads landskommun,Administrative_Entity
Q10499974,,Fulltofta landskommun,Administrative_Entity
Q10500014,,Fullösa landskommun,Administrative_Entity
Q10500090,,Funbo landskommun,Administrative_Entity
Q10500213,,Furingstads landskommun,Administrative_Entity
Q504261,Bräcke Municipality,Bräcke kommun,Administrative_Entity
Q504266,Malung-Sälen Municipality,Malung-Sälens kommun,Administrative_Entity
Q504465,Knivsta Municipality,Knivsta kommun,Administrative_Entity
Q515326,Laxå Municipality,Laxå kommun,Administrative_Entity
Q515342,Ragunda Municipality,Ragunda kommun,Administrative_Entity
Q504505,Vindeln Municipality,Vindelns kommun,Administrative_Entity
Q504594,Osby Municipality,Osby kommun,Administrative_Entity
Q427422,Mariestad Municipality,Mariestads kommun,Administrative_Entity
Q427991,Lomma Municipality,Lomma kommun,Administrative_Entity
Q428749,Hjo Municipality,Hjo kommun,Administrative_Entity
Q430780,Skellefteå Municipality,Skellefteå kommun,Administrative_Entity
Q431271,Arboga Municipality,Arboga kommun,Administrative_Entity
Q515409,Sölvesborg Municipality,Sölvesborgs kommun,Administrative_Entity
Q515477,Västervik Municipality,Västerviks kommun,Administrative_Entity
Q515491,Tingsryd Municipality,Tingsryds kommun,Administrative_Entity
Q10551230,Kvänum municipality,Kvänums kommun,Administrative_Entity
Q10551381,,Kymbo landskommun,Administrative_Entity
Q10551447,,Kyrkefalla landskommun,Administrative_Entity
Q10551460,,Kyrkheddinge landskommun,Administrative_Entity
Q10551464,,Kyrkhults landskommun,Administrative_Entity
Q10551512,,Kyrkoköpinge landskommun,Administrative_Entity
Q10551562,,Kyrkås landskommun,Administrative_Entity
Q10551591,,Kälarne kommun,Administrative_Entity
Q10551599,,Källa landskommun,Administrative_Entity
Q10551623,,Källby landskommun,Administrative_Entity
Q10551636,,Källeryds landskommun,Administrative_Entity
Q10551646,,Källna landskommun,Administrative_Entity
Q10551653,,Källs-Nöbbelövs landskommun,Administrative_Entity
Q10551658,,Källsjö landskommun,Administrative_Entity
Q10551665,,Källstads landskommun,Administrative_Entity
Q10551674,,Källstorps landskommun,Administrative_Entity
Q10551682,,Källunga landskommun,Administrative_Entity
Q10551685,,Källunge landskommun,Administrative_Entity
Q10551699,,Kälvene landskommun,Administrative_Entity
Q10551755,,Kärda landskommun,Administrative_Entity
Q10551765,,Käringöns landskommun,Administrative_Entity
Q10551856,Kärna landskommun,Kärna landskommun,Administrative_Entity
Q10551865,,Kärnbo landskommun,Administrative_Entity
Q10551888,,Kärralund,Administrative_Entity
Q10551894,,Kärrbo landskommun,Administrative_Entity
Q10551929,,Kärråkra landskommun,Administrative_Entity
Q10551947,,Kättilstads landskommun,Administrative_Entity
Q10551962,,Kävlinge landskommun,Administrative_Entity
Q10551970,,Kävsjö landskommun,Administrative_Entity
Q10551985,,Kågeröds landskommun,Administrative_Entity
Q10552002,,Kållands-Åsaka landskommun,Administrative_Entity
Q10552000,,Kållands-Råda landskommun,Administrative_Entity
Q10552013,,Kållereds landskommun,Administrative_Entity
Q10552020,,Kållerstads landskommun,Administrative_Entity
Q10552033,,Kånna landskommun,Administrative_Entity
Q10552045,Kårböle Redoubt,Kårböle skans,Administrative_Entity
Q10552067,,Kårsta landskommun,Administrative_Entity
Q10552103,,Köinge landskommun,Administrative_Entity
Q10552117,,Köla landskommun,Administrative_Entity
Q10552122,,Kölaby landskommun,Administrative_Entity
Q10552126,,Kölingareds landskommun,Administrative_Entity
Q10552175,,Köpinge landskommun,Administrative_Entity
Q10552187,,Köpings landskommun,Administrative_Entity
Q10552189,,Köpings landskommun,Administrative_Entity
Q10552198,,Köpingsviks landskommun,Administrative_Entity
Q10552866,,Lackalänga landskommun,Administrative_Entity
Q10553130,Lagaholm,Lagaholm,Administrative_Entity
Q10553243,,Lagga landskommun,Administrative_Entity
Q10553267,,Lagmansereds landskommun,Administrative_Entity
Q10553319,Lagunda country municipality,Lagunda landskommun,Administrative_Entity
Q10553375,,Laholms landskommun,Administrative_Entity
Q10553376,,Laholms län,Administrative_Entity
Q10553613,,Lammhults landskommun,Administrative_Entity
Q10553786,,Landa landskommun,Administrative_Entity
Q10553814,,Landeryds landskommun,Administrative_Entity
Q10553942,Landskrona County,Landskrona län,Administrative_Entity
Q10554007,,Landvetters landskommun,Administrative_Entity
Q10554015,,Lane-Ryrs landskommun,Administrative_Entity
Q10554074,,Lannaskede landskommun,Administrative_Entity
Q10554521,Larvs country municipality,Larvs landskommun,Administrative_Entity
Q10554702,,Laske-Vedums landskommun,Administrative_Entity
Q10554976,,Lau landskommun,Administrative_Entity
Q10555204,,Lavads landskommun,Administrative_Entity
Q10555271,,Laxarby landskommun,Administrative_Entity
Q10555295,,Laxsjö landskommun,Administrative_Entity
Q10556320,,Ledsjö landskommun,Administrative_Entity
Q10556687,,Lekaryds landskommun,Administrative_Entity
Q10556690,,Lekebergs landskommun,Administrative_Entity
Q10556696,,Lekeryds landskommun,Administrative_Entity
Q10556723,,Leksands och Gagnefs tingslag,Administrative_Entity
Q10556737,,Leksands tingslag,Administrative_Entity
Q10556745,,Leksbergs landskommun,Administrative_Entity
Q10556760,,Lekvattnets landskommun,Administrative_Entity
Q10556766,,Lekåsa landskommun,Administrative_Entity
Q515358,Lidköping Municipality,Lidköpings kommun,Administrative_Entity
Q515373,Ronneby Municipality,Ronneby kommun,Administrative_Entity
Q504601,Sjöbo Municipality,Sjöbo kommun,Administrative_Entity
Q504609,Staffanstorp Municipality,Staffanstorps kommun,Administrative_Entity
Q441865,Teleborg Castle,Teleborgs slott,Administrative_Entity
Q465639,Borgeby Castle,Borgeby slott,Administrative_Entity
Q465884,Hägersten City District,Hägerstens stadsdelsområde,Administrative_Entity
Q487502,Laholm Municipality,Laholms kommun,Administrative_Entity
Q504614,Klippan Municipality,Klippans kommun,Administrative_Entity
Q504619,Hörby Municipality,Hörby kommun,Administrative_Entity
Q487648,Helsingborg Municipality,Helsingborgs kommun,Administrative_Entity
Q492575,Huddinge Municipality,Huddinge kommun,Administrative_Entity
Q492614,Ekerö Municipality,Ekerö kommun,Administrative_Entity
Q493066,Täby Municipality,Täby kommun,Administrative_Entity
Q515505,Uppvidinge Municipality,Uppvidinge kommun,Administrative_Entity
Q515519,Tomelilla Municipality,Tomelilla kommun,Administrative_Entity
Q504689,Jönköping Municipality,Jönköpings kommun,Administrative_Entity
Q493815,Gällivare Municipality,Gällivare kommun,Administrative_Entity
Q493841,Värmdö Municipality,Värmdö kommun,Administrative_Entity
Q504692,Halmstad Municipality,Halmstads kommun,Administrative_Entity
Q504983,Timrå Municipality,Timrå kommun,Administrative_Entity
Q10500238,,Furuby landskommun,Administrative_Entity
Q10500567,,Fuxerna landskommun,Administrative_Entity
Q10500650,,Fyrunga landskommun,Administrative_Entity
Q10500680,,Fägre landskommun,Administrative_Entity
Q10500769,,Fänneslunda landskommun,Administrative_Entity
Q10500784,,Färeds landskommun,Administrative_Entity
Q10500789,,Färentuna landskommun,Administrative_Entity
Q10500800,,Färgaryds landskommun,Administrative_Entity
Q10500809,,Färgelanda landskommun,Administrative_Entity
Q10500835,,Färingsö landskommun,Administrative_Entity
Q10500833,,Färila landskommun,Administrative_Entity
Q10500839,,Färingtofta landskommun,Administrative_Entity
Q10500870,,Färlövs landskommun,Administrative_Entity
Q10500880,,Färnebo landskommun,Administrative_Entity
Q10500892,Fässbergs landskommun,Fässbergs landskommun,Administrative_Entity
Q10500924,,Fågelfors landskommun,Administrative_Entity
Q10500951,,Fågeltofta landskommun,Administrative_Entity
Q10500960,Fågelås Municipality,Fågelås kommun,Administrative_Entity
Q10500972,,Fåglums landskommun,Administrative_Entity
Q10501027,,Fårö landskommun,Administrative_Entity
Q10501031,,Fårösunds landskommun,Administrative_Entity
Q10501067,,Föllinge kommun,Administrative_Entity
Q10501137,,Föra landskommun,Administrative_Entity
Q10501352,,Förkärla landskommun,Administrative_Entity
Q10501361,,Förlanda landskommun,Administrative_Entity
Q10501387,,Förlösa landskommun,Administrative_Entity
Q10501479,,Förslövs landskommun,Administrative_Entity
Q10501481,,Förslövsholms landskommun,Administrative_Entity
Q10501932,,Gagnefs landskommun,Administrative_Entity
Q10501936,,Gagnefs tingslag,Administrative_Entity
Q10502443,,Gamla Uppsala landskommun,Administrative_Entity
Q10502503,,Gamleby landskommun,Administrative_Entity
Q10502527,,Gammalkils landskommun,Administrative_Entity
Q10502537,Gammalstorps,Gammalstorps landskommun,Administrative_Entity
Q10502590,,Gammelgarns landskommun,Administrative_Entity
Q10502835,,Ganthems landskommun,Administrative_Entity
Q10503164,,Garpenbergs landskommun,Administrative_Entity
Q10503761,Genarp municipality,Genarps kommun,Administrative_Entity
Q10504510,,Gerums landskommun,Administrative_Entity
Q10504548,,Gessie landskommun,Administrative_Entity
Q10504558,,Gestads landskommun,Administrative_Entity
Q10504570,,Gesäters landskommun,Administrative_Entity
Q10504804,,Gideå landskommun,Administrative_Entity
Q10504912,,Gillberga landskommun,Administrative_Entity
Q10504913,,Gillberga landskommun,Administrative_Entity
Q10504952,,Gillstads landskommun,Administrative_Entity
Q10505000,,Gingri landskommun,Administrative_Entity
Q10505047,Giresta county municipality,Giresta landskommun,Administrative_Entity
Q10505077,,Gislövs landskommun,Administrative_Entity
Q10505094,,Gistads landskommun,Administrative_Entity
Q10505190,,Gladhammars landskommun,Administrative_Entity
Q10505218,,Gladsax landskommun,Administrative_Entity
Q10505250,,Glanshammars kommun,Administrative_Entity
Q10505329,,Glava landskommun,Administrative_Entity
Q10505343,,Glemminge landskommun,Administrative_Entity
Q10505344,,Glemmingebro landskommun,Administrative_Entity
Q10505470,Glimåkra Municipality,Glimåkra kommun,Administrative_Entity
Q10506117,,Glostorps landskommun,Administrative_Entity
Q10506153,,Glumslövs landskommun,Administrative_Entity
Q10506428,,Glömminge landskommun,Administrative_Entity
Q10506443,,Gnarps kommun,Administrative_Entity
Q10506474,,Gnesta landskommun,Administrative_Entity
Q10506566,,Gnosjö landskommun,Administrative_Entity
Q10506660,,Godegårds landskommun,Administrative_Entity
Q10507664,,Gothems landskommun,Administrative_Entity
Q10507726,,Gottröra landskommun,Administrative_Entity
Q10508083,,Grangärde landskommun,Administrative_Entity
Q10508085,,Grangärde tingslag,Administrative_Entity
Q10508096,,Granhults landskommun,Administrative_Entity
Q10508107,,Graninge landskommun,Administrative_Entity
Q10508149,Gransjö Redoubt,Gransjö skans,Administrative_Entity
Q504626,Simrishamn Municipality,Simrishamns kommun,Administrative_Entity
Q504630,Orsa Municipality,Orsa kommun,Administrative_Entity
Q504676,Norrköping Municipality,Norrköpings kommun,Administrative_Entity
Q515551,Torsås Municipality,Torsås kommun,Administrative_Entity
Q515680,Söderköping Municipality,Söderköpings kommun,Administrative_Entity
Q515699,Ydre Municipality,Ydre kommun,Administrative_Entity
Q515706,Svedala Municipality,Svedala kommun,Administrative_Entity
Q504988,Kumla Municipality,Kumla kommun,Administrative_Entity
Q504994,Sundsvall Municipality,Sundsvalls kommun,Administrative_Entity
Q493855,Arjeplog Municipality,Arjeplogs kommun,Administrative_Entity
Q10556772,,Lelångs landskommun,Administrative_Entity
Q10556916,,Lena landskommun,Administrative_Entity
Q10556917,,Lena landskommun,Administrative_Entity
Q10556923,Lenaborg,Lenaborg,Administrative_Entity
Q10556960,,Lenhovda landskommun,Administrative_Entity
Q10559563,,Lerbo landskommun,Administrative_Entity
Q10559567,,Lerbäcks landskommun,Administrative_Entity
Q10559574,,Lerdala landskommun,Administrative_Entity
Q10559577,,Lerdals landskommun,Administrative_Entity
Q10559629,,Lerums landskommun,Administrative_Entity
Q10560690,,Levene landskommun,Administrative_Entity
Q10560707,,Levide landskommun,Administrative_Entity
Q10560847,,Liareds landskommun,Administrative_Entity
Q10561341,,Lidens landskommun,Administrative_Entity
Q10561346,,Lidhults landskommun,Administrative_Entity
Q10561359,,Lidingö fögderi,Administrative_Entity
Q10561364,,Lidingö landskommun,Administrative_Entity
Q10561406,,Lids landskommun,Administrative_Entity
Q10561658,Liljeholmen city district,Liljeholmens stadsdelsområde,Administrative_Entity
Q10561701,,Lilla Beddinge landskommun,Administrative_Entity
Q10561723,,Lilla Harrie landskommun,Administrative_Entity
Q10561733,,Lilla Isie landskommun,Administrative_Entity
Q10561746,,Lilla Malma landskommun,Administrative_Entity
Q10561768,,Lilla Slågarps landskommun,Administrative_Entity
Q10561853,,Lillhärads landskommun,Administrative_Entity
Q10561858,,Lillhärdals landskommun,Administrative_Entity
Q10561886,,Lillkyrka landskommun,Administrative_Entity
Q10561887,Lillkyrka country municipality,Lillkyrka landskommun,Administrative_Entity
Q10561888,,Lillkyrka landskommun,Administrative_Entity
Q10561941,,Lima landskommun,Administrative_Entity
Q10562032,,Limmareds landskommun,Administrative_Entity
Q10562449,,Lindberga landskommun,Administrative_Entity
Q10562464,,Lindbergs landskommun,Administrative_Entity
Q10562478,,Linde landskommun,Administrative_Entity
Q10562479,,Linde landskommun,Administrative_Entity
Q10562510,,Linderås landskommun,Administrative_Entity
Q10562514,,Linderöds landskommun,Administrative_Entity
Q10562521,,Lindesbergs fögderi,Administrative_Entity
Q10562604,,Lindome landskommun,Administrative_Entity
Q10562649,,Lindärva landskommun,Administrative_Entity
Q10562795,,Linköpings domsaga,Administrative_Entity
Q10562799,,Linköpings fögderi,Administrative_Entity
Q10562826,Linnarhult,Linnarhult,Administrative_Entity
Q10562847,,Linneryds landskommun,Administrative_Entity
Q10562917,,Linsells landskommun,Administrative_Entity
